scenario,frame,button,input_pressed,expected_pressed,expected_output_button,vjoy_output_pressed,wrote_this_tick,write_status
buttons_toggle_real_vjoy,3,B12,False,False,Out12,False,True,real_write_succeeded
buttons_toggle_real_vjoy,3,B13,False,False,Out13,False,True,real_write_succeeded
buttons_toggle_real_vjoy,3,B14,False,False,Out14,False,True,real_write_succeeded
buttons_toggle_real_vjoy,3,B15,False,False,Out15,False,True,real_write_succeeded
buttons_toggle_real_vjoy,4,B1,False,False,Out1,False,True,real_write_succeeded
buttons_toggle_real_vjoy,4,B2,True,True,Out2,True,True,real_write_succeeded
buttons_toggle_real_vjoy,4,B3,False,False,Out3,False,True,real_write_succeeded
buttons_toggle_real_vjoy,4,B4,False,False,Out4,False,True,real_write_succeeded
buttons_toggle_real_vjoy,4,B5,False,False,Out5,False,True,real_write_succeeded
buttons_toggle_real_vjoy,4,B6,False,False,Out6,False,True,real_write_succeeded
buttons_toggle_real_vjoy,4,B7,False,False,Out7,False,True,real_write_succeeded
buttons_toggle_real_vjoy,4,B8,False,False,Out8,False,True,real_write_succeeded
buttons_toggle_real_vjoy,4,B9,False,False,Out9,False,True,real_write_succeeded
buttons_toggle_real_vjoy,4,B10,False,False,Out10,False,True,real_write_succeeded
buttons_toggle_real_vjoy,4,B11,False,False,Out11,False,True,real_write_succeeded
buttons_toggle_real_vjoy,4,B12,False,False,Out12,False,True,real_write_succeeded
buttons_toggle_real_vjoy,4,B13,False,False,Out13,False,True,real_write_succeeded
buttons_toggle_real_vjoy,4,B14,False,False,Out14,False,True,real_write_succeeded
buttons_toggle_real_vjoy,4,B15,False,False,Out15,False,True,real_write_succeeded
buttons_toggle_real_vjoy,5,B1,False,False,Out1,False,True,real_write_succeeded
buttons_toggle_real_vjoy,5,B2,False,False,Out2,False,True,real_write_succeeded
buttons_toggle_real_vjoy,5,B3,False,False,Out3,False,True,real_write_succeeded
buttons_toggle_real_vjoy,5,B4,False,False,Out4,False,True,real_write_succeeded
buttons_toggle_real_vjoy,5,B5,False,False,Out5,False,True,real_write_succeeded
buttons_toggle_real_vjoy,5,B6,False,False,Out6,False,True,real_write_succeeded
buttons_toggle_real_vjoy,5,B7,False,False,Out7,False,True,real_write_succeeded
buttons_toggle_real_vjoy,5,B8,False,False,Out8,False,True,real_write_succeeded
buttons_toggle_real_vjoy,5,B9,False,False,Out9,False,True,real_write_succeeded
buttons_toggle_real_vjoy,5,B10,False,False,Out10,False,True,real_write_succeeded
buttons_toggle_real_vjoy,5,B11,False,False,Out11,False,True,real_write_succeeded
buttons_toggle_real_vjoy,5,B12,False,False,Out12,False,True,real_write_succeeded
buttons_toggle_real_vjoy,5,B13,False,False,Out13,False,True,real_write_succeeded
buttons_toggle_real_vjoy,5,B14,False,False,Out14,False,True,real_write_succeeded
buttons_toggle_real_vjoy,5,B15,False,False,Out15,False,True,real_write_succeeded
buttons_toggle_real_vjoy,6,B1,False,False,Out1,False,True,real_write_succeeded
buttons_toggle_real_vjoy,6,B2,False,False,Out2,False,True,real_write_succeeded
buttons_toggle_real_vjoy,6,B3,False,False,Out3,False,True,real_write_succeeded
buttons_toggle_real_vjoy,6,B4,False,False,Out4,False,True,real_write_succeeded
buttons_toggle_real_vjoy,6,B5,False,False,Out5,False,True,real_write_succeeded
buttons_toggle_real_vjoy,6,B6,False,False,Out6,False,True,real_write_succeeded
buttons_toggle_real_vjoy,6,B7,False,False,Out7,False,True,real_write_succeeded
buttons_toggle_real_vjoy,6,B8,False,False,Out8,False,True,real_write_succeeded
buttons_toggle_real_vjoy,6,B9,False,False,Out9,False,True,real_write_succeeded
buttons_toggle_real_vjoy,6,B10,False,False,Out10,False,True,real_write_succeeded
buttons_toggle_real_vjoy,6,B11,False,False,Out11,False,True,real_write_succeeded
buttons_toggle_real_vjoy,6,B12,False,False,Out12,False,True,real_write_succeeded
buttons_toggle_real_vjoy,6,B13,False,False,Out13,False,True,real_write_succeeded
buttons_toggle_real_vjoy,6,B14,False,False,Out14,False,True,real_write_succeeded
buttons_toggle_real_vjoy,6,B15,False,False,Out15,False,True,real_write_succeeded
buttons_toggle_real_vjoy,7,B1,False,False,Out1,False,True,real_write_succeeded
buttons_toggle_real_vjoy,7,B2,False,False,Out2,False,True,real_write_succeeded
buttons_toggle_real_vjoy,7,B3,True,True,Out3,True,True,real_write_succeeded
buttons_toggle_real_vjoy,7,B4,False,False,Out4,False,True,real_write_succeeded
buttons_toggle_real_vjoy,7,B5,False,False,Out5,False,True,real_write_succeeded
buttons_toggle_real_vjoy,7,B6,False,False,Out6,False,True,real_write_succeeded
buttons_toggle_real_vjoy,7,B7,False,False,Out7,False,True,real_write_succeeded
buttons_toggle_real_vjoy,7,B8,False,False,Out8,False,True,real_write_succeeded
buttons_toggle_real_vjoy,7,B9,False,False,Out9,False,True,real_write_succeeded
buttons_toggle_real_vjoy,7,B10,False,False,Out10,False,True,real_write_succeeded
buttons_toggle_real_vjoy,7,B11,False,False,Out11,False,True,real_write_succeeded
buttons_toggle_real_vjoy,7,B12,False,False,Out12,False,True,real_write_succeeded
buttons_toggle_real_vjoy,7,B13,False,False,Out13,False,True,real_write_succeeded
buttons_toggle_real_vjoy,7,B14,False,False,Out14,False,True,real_write_succeeded
buttons_toggle_real_vjoy,7,B15,False,False,Out15,False,True,real_write_succeeded
buttons_toggle_real_vjoy,8,B1,False,False,Out1,False,True,real_write_succeeded
buttons_toggle_real_vjoy,8,B2,False,False,Out2,False,True,real_write_succeeded
buttons_toggle_real_vjoy,8,B3,False,False,Out3,False,True,real_write_succeeded
buttons_toggle_real_vjoy,8,B4,False,False,Out4,False,True,real_write_succeeded
buttons_toggle_real_vjoy,8,B5,False,False,Out5,False,True,real_write_succeeded
buttons_toggle_real_vjoy,8,B6,False,False,Out6,False,True,real_write_succeeded
buttons_toggle_real_vjoy,8,B7,False,False,Out7,False,True,real_write_succeeded
buttons_toggle_real_vjoy,8,B8,False,False,Out8,False,True,real_write_succeeded
buttons_toggle_real_vjoy,8,B9,False,False,Out9,False,True,real_write_succeeded
buttons_toggle_real_vjoy,8,B10,False,False,Out10,False,True,real_write_succeeded
buttons_toggle_real_vjoy,8,B11,False,False,Out11,False,True,real_write_succeeded
buttons_toggle_real_vjoy,8,B12,False,False,Out12,False,True,real_write_succeeded
buttons_toggle_real_vjoy,8,B13,False,False,Out13,False,True,real_write_succeeded
buttons_toggle_real_vjoy,8,B14,False,False,Out14,False,True,real_write_succeeded
buttons_toggle_real_vjoy,8,B15,False,False,Out15,False,True,real_write_succeeded
buttons_toggle_real_vjoy,9,B1,False,False,Out1,False,True,real_write_succeeded
buttons_toggle_real_vjoy,9,B2,False,False,Out2,False,True,real_write_succeeded
buttons_toggle_real_vjoy,9,B3,False,False,Out3,False,True,real_write_succeeded
buttons_toggle_real_vjoy,9,B4,False,False,Out4,False,True,real_write_succeeded
buttons_toggle_real_vjoy,9,B5,False,False,Out5,False,True,real_write_succeeded
buttons_toggle_real_vjoy,9,B6,False,False,Out6,False,True,real_write_succeeded
buttons_toggle_real_vjoy,9,B7,False,False,Out7,False,True,real_write_succeeded
buttons_toggle_real_vjoy,9,B8,False,False,Out8,False,True,real_write_succeeded
buttons_toggle_real_vjoy,9,B9,False,False,Out9,False,True,real_write_succeeded
buttons_toggle_real_vjoy,9,B10,False,False,Out10,False,True,real_write_succeeded
buttons_toggle_real_vjoy,9,B11,False,False,Out11,False,True,real_write_succeeded
buttons_toggle_real_vjoy,9,B12,False,False,Out12,False,True,real_write_succeeded
buttons_toggle_real_vjoy,9,B13,False,False,Out13,False,True,real_write_succeeded
buttons_toggle_real_vjoy,9,B14,False,False,Out14,False,True,real_write_succeeded
buttons_toggle_real_vjoy,9,B15,False,False,Out15,False,True,real_write_succeeded
buttons_toggle_real_vjoy,10,B1,False,False,Out1,False,True,real_write_succeeded
buttons_toggle_real_vjoy,10,B2,False,False,Out2,False,True,real_write_succeeded
buttons_toggle_real_vjoy,10,B3,False,False,Out3,False,True,real_write_succeeded
buttons_toggle_real_vjoy,10,B4,True,True,Out4,True,True,real_write_succeeded
buttons_toggle_real_vjoy,10,B5,False,False,Out5,False,True,real_write_succeeded
buttons_toggle_real_vjoy,10,B6,False,False,Out6,False,True,real_write_succeeded
buttons_toggle_real_vjoy,10,B7,False,False,Out7,False,True,real_write_succeeded
buttons_toggle_real_vjoy,10,B8,False,False,Out8,False,True,real_write_succeeded
buttons_toggle_real_vjoy,10,B9,False,False,Out9,False,True,real_write_succeeded
buttons_toggle_real_vjoy,10,B10,False,False,Out10,False,True,real_write_succeeded
buttons_toggle_real_vjoy,10,B11,False,False,Out11,False,True,real_write_succeeded
buttons_toggle_real_vjoy,10,B12,False,False,Out12,False,True,real_write_succeeded
buttons_toggle_real_vjoy,10,B13,False,False,Out13,False,True,real_write_succeeded
buttons_toggle_real_vjoy,10,B14,False,False,Out14,False,True,real_write_succeeded
buttons_toggle_real_vjoy,10,B15,False,False,Out15,False,True,real_write_succeeded
buttons_toggle_real_vjoy,11,B1,False,False,Out1,False,True,real_write_succeeded
buttons_toggle_real_vjoy,11,B2,False,False,Out2,False,True,real_write_succeeded
buttons_toggle_real_vjoy,11,B3,False,False,Out3,False,True,real_write_succeeded
buttons_toggle_real_vjoy,11,B4,False,False,Out4,False,True,real_write_succeeded
buttons_toggle_real_vjoy,11,B5,False,False,Out5,False,True,real_write_succeeded
buttons_toggle_real_vjoy,11,B6,False,False,Out6,False,True,real_write_succeeded
buttons_toggle_real_vjoy,11,B7,False,False,Out7,False,True,real_write_succeeded
buttons_toggle_real_vjoy,11,B8,False,False,Out8,False,True,real_write_succeeded
buttons_toggle_real_vjoy,11,B9,False,False,Out9,False,True,real_write_succeeded
buttons_toggle_real_vjoy,11,B10,False,False,Out10,False,True,real_write_succeeded
buttons_toggle_real_vjoy,11,B11,False,False,Out11,False,True,real_write_succeeded
buttons_toggle_real_vjoy,11,B12,False,False,Out12,False,True,real_write_succeeded
buttons_toggle_real_vjoy,11,B13,False,False,Out13,False,True,real_write_succeeded
buttons_toggle_real_vjoy,11,B14,False,False,Out14,False,True,real_write_succeeded
buttons_toggle_real_vjoy,11,B15,False,False,Out15,False,True,real_write_succeeded
buttons_toggle_real_vjoy,12,B1,False,False,Out1,False,True,real_write_succeeded
buttons_toggle_real_vjoy,12,B2,False,False,Out2,False,True,real_write_succeeded
buttons_toggle_real_vjoy,12,B3,False,False,Out3,False,True,real_write_succeeded
buttons_toggle_real_vjoy,12,B4,False,False,Out4,False,True,real_write_succeeded
buttons_toggle_real_vjoy,12,B5,False,False,Out5,False,True,real_write_succeeded
buttons_toggle_real_vjoy,12,B6,False,False,Out6,False,True,real_write_succeeded
buttons_toggle_real_vjoy,12,B7,False,False,Out7,False,True,real_write_succeeded
buttons_toggle_real_vjoy,12,B8,False,False,Out8,False,True,real_write_succeeded
buttons_toggle_real_vjoy,12,B9,False,False,Out9,False,True,real_write_succeeded
buttons_toggle_real_vjoy,12,B10,False,False,Out10,False,True,real_write_succeeded
buttons_toggle_real_vjoy,12,B11,False,False,Out11,False,True,real_write_succeeded
buttons_toggle_real_vjoy,12,B12,False,False,Out12,False,True,real_write_succeeded
buttons_toggle_real_vjoy,12,B13,False,False,Out13,False,True,real_write_succeeded
buttons_toggle_real_vjoy,12,B14,False,False,Out14,False,True,real_write_succeeded
buttons_toggle_real_vjoy,12,B15,False,False,Out15,False,True,real_write_succeeded
buttons_toggle_real_vjoy,13,B1,False,False,Out1,False,True,real_write_succeeded
buttons_toggle_real_vjoy,13,B2,False,False,Out2,False,True,real_write_succeeded
buttons_toggle_real_vjoy,13,B3,False,False,Out3,False,True,real_write_succeeded
buttons_toggle_real_vjoy,13,B4,False,False,Out4,False,True,real_write_succeeded
buttons_toggle_real_vjoy,13,B5,True,True,Out5,True,True,real_write_succeeded
buttons_toggle_real_vjoy,13,B6,False,False,Out6,False,True,real_write_succeeded
buttons_toggle_real_vjoy,13,B7,False,False,Out7,False,True,real_write_succeeded
buttons_toggle_real_vjoy,13,B8,False,False,Out8,False,True,real_write_succeeded
buttons_toggle_real_vjoy,13,B9,False,False,Out9,False,True,real_write_succeeded
buttons_toggle_real_vjoy,13,B10,False,False,Out10,False,True,real_write_succeeded
buttons_toggle_real_vjoy,13,B11,False,False,Out11,False,True,real_write_succeeded
buttons_toggle_real_vjoy,13,B12,False,False,Out12,False,True,real_write_succeeded
buttons_toggle_real_vjoy,13,B13,False,False,Out13,False,True,real_write_succeeded
buttons_toggle_real_vjoy,13,B14,False,False,Out14,False,True,real_write_succeeded
buttons_toggle_real_vjoy,13,B15,False,False,Out15,False,True,real_write_succeeded
buttons_toggle_real_vjoy,14,B1,False,False,Out1,False,True,real_write_succeeded
buttons_toggle_real_vjoy,14,B2,False,False,Out2,False,True,real_write_succeeded
buttons_toggle_real_vjoy,14,B3,False,False,Out3,False,True,real_write_succeeded
buttons_toggle_real_vjoy,14,B4,False,False,Out4,False,True,real_write_succeeded
buttons_toggle_real_vjoy,14,B5,False,False,Out5,False,True,real_write_succeeded
buttons_toggle_real_vjoy,14,B6,False,False,Out6,False,True,real_write_succeeded
buttons_toggle_real_vjoy,14,B7,False,False,Out7,False,True,real_write_succeeded
buttons_toggle_real_vjoy,14,B8,False,False,Out8,False,True,real_write_succeeded
buttons_toggle_real_vjoy,14,B9,False,False,Out9,False,True,real_write_succeeded
buttons_toggle_real_vjoy,14,B10,False,False,Out10,False,True,real_write_succeeded
buttons_toggle_real_vjoy,14,B11,False,False,Out11,False,True,real_write_succeeded
buttons_toggle_real_vjoy,14,B12,False,False,Out12,False,True,real_write_succeeded
buttons_toggle_real_vjoy,14,B13,False,False,Out13,False,True,real_write_succeeded
buttons_toggle_real_vjoy,14,B14,False,False,Out14,False,True,real_write_succeeded
buttons_toggle_real_vjoy,14,B15,False,False,Out15,False,True,real_write_succeeded
buttons_toggle_real_vjoy,15,B1,False,False,Out1,False,True,real_write_succeeded
buttons_toggle_real_vjoy,15,B2,False,False,Out2,False,True,real_write_succeeded
buttons_toggle_real_vjoy,15,B3,False,False,Out3,False,True,real_write_succeeded
buttons_toggle_real_vjoy,15,B4,False,False,Out4,False,True,real_write_succeeded
buttons_toggle_real_vjoy,15,B5,False,False,Out5,False,True,real_write_succeeded
buttons_toggle_real_vjoy,15,B6,False,False,Out6,False,True,real_write_succeeded
buttons_toggle_real_vjoy,15,B7,False,False,Out7,False,True,real_write_succeeded
buttons_toggle_real_vjoy,15,B8,False,False,Out8,False,True,real_write_succeeded
buttons_toggle_real_vjoy,15,B9,False,False,Out9,False,True,real_write_succeeded
buttons_toggle_real_vjoy,15,B10,False,False,Out10,False,True,real_write_succeeded
buttons_toggle_real_vjoy,15,B11,False,False,Out11,False,True,real_write_succeeded
buttons_toggle_real_vjoy,15,B12,False,False,Out12,False,True,real_write_succeeded
buttons_toggle_real_vjoy,15,B13,False,False,Out13,False,True,real_write_succeeded
buttons_toggle_real_vjoy,15,B14,False,False,Out14,False,True,real_write_succeeded
buttons_toggle_real_vjoy,15,B15,False,False,Out15,False,True,real_write_succeeded
buttons_toggle_real_vjoy,16,B1,False,False,Out1,False,True,real_write_succeeded
buttons_toggle_real_vjoy,16,B2,False,False,Out2,False,True,real_write_succeeded
buttons_toggle_real_vjoy,16,B3,False,False,Out3,False,True,real_write_succeeded
buttons_toggle_real_vjoy,16,B4,False,False,Out4,False,True,real_write_succeeded
buttons_toggle_real_vjoy,16,B5,False,False,Out5,False,True,real_write_succeeded
buttons_toggle_real_vjoy,16,B6,True,True,Out6,True,True,real_write_succeeded
buttons_toggle_real_vjoy,16,B7,False,False,Out7,False,True,real_write_succeeded
buttons_toggle_real_vjoy,16,B8,False,False,Out8,False,True,real_write_succeeded
buttons_toggle_real_vjoy,16,B9,False,False,Out9,False,True,real_write_succeeded
buttons_toggle_real_vjoy,16,B10,False,False,Out10,False,True,real_write_succeeded
buttons_toggle_real_vjoy,16,B11,False,False,Out11,False,True,real_write_succeeded
buttons_toggle_real_vjoy,16,B12,False,False,Out12,False,True,real_write_succeeded
buttons_toggle_real_vjoy,16,B13,False,False,Out13,False,True,real_write_succeeded
buttons_toggle_real_vjoy,16,B14,False,False,Out14,False,True,real_write_succeeded
buttons_toggle_real_vjoy,16,B15,False,False,Out15,False,True,real_write_succeeded
buttons_toggle_real_vjoy,17,B1,False,False,Out1,False,True,real_write_succeeded
buttons_toggle_real_vjoy,17,B2,False,False,Out2,False,True,real_write_succeeded
buttons_toggle_real_vjoy,17,B3,False,False,Out3,False,True,real_write_succeeded
buttons_toggle_real_vjoy,17,B4,False,False,Out4,False,True,real_write_succeeded
buttons_toggle_real_vjoy,17,B5,False,False,Out5,False,True,real_write_succeeded
buttons_toggle_real_vjoy,17,B6,False,False,Out6,False,True,real_write_succeeded
buttons_toggle_real_vjoy,17,B7,False,False,Out7,False,True,real_write_succeeded
buttons_toggle_real_vjoy,17,B8,False,False,Out8,False,True,real_write_succeeded
buttons_toggle_real_vjoy,17,B9,False,False,Out9,False,True,real_write_succeeded
buttons_toggle_real_vjoy,17,B10,False,False,Out10,False,True,real_write_succeeded
buttons_toggle_real_vjoy,17,B11,False,False,Out11,False,True,real_write_succeeded
buttons_toggle_real_vjoy,17,B12,False,False,Out12,False,True,real_write_succeeded
buttons_toggle_real_vjoy,17,B13,False,False,Out13,False,True,real_write_succeeded
buttons_toggle_real_vjoy,17,B14,False,False,Out14,False,True,real_write_succeeded
buttons_toggle_real_vjoy,17,B15,False,False,Out15,False,True,real_write_succeeded
buttons_toggle_real_vjoy,18,B1,False,False,Out1,False,True,real_write_succeeded
buttons_toggle_real_vjoy,18,B2,False,False,Out2,False,True,real_write_succeeded
buttons_toggle_real_vjoy,18,B3,False,False,Out3,False,True,real_write_succeeded
buttons_toggle_real_vjoy,18,B4,False,False,Out4,False,True,real_write_succeeded
buttons_toggle_real_vjoy,18,B5,False,False,Out5,False,True,real_write_succeeded
buttons_toggle_real_vjoy,18,B6,False,False,Out6,False,True,real_write_succeeded
buttons_toggle_real_vjoy,18,B7,False,False,Out7,False,True,real_write_succeeded
buttons_toggle_real_vjoy,18,B8,False,False,Out8,False,True,real_write_succeeded
buttons_toggle_real_vjoy,18,B9,False,False,Out9,False,True,real_write_succeeded
buttons_toggle_real_vjoy,18,B10,False,False,Out10,False,True,real_write_succeeded
buttons_toggle_real_vjoy,18,B11,False,False,Out11,False,True,real_write_succeeded
buttons_toggle_real_vjoy,18,B12,False,False,Out12,False,True,real_write_succeeded
buttons_toggle_real_vjoy,18,B13,False,False,Out13,False,True,real_write_succeeded
buttons_toggle_real_vjoy,18,B14,False,False,Out14,False,True,real_write_succeeded
buttons_toggle_real_vjoy,18,B15,False,False,Out15,False,True,real_write_succeeded
buttons_toggle_real_vjoy,19,B1,False,False,Out1,False,True,real_write_succeeded
buttons_toggle_real_vjoy,19,B2,False,False,Out2,False,True,real_write_succeeded
buttons_toggle_real_vjoy,19,B3,False,False,Out3,False,True,real_write_succeeded
buttons_toggle_real_vjoy,19,B4,False,False,Out4,False,True,real_write_succeeded
buttons_toggle_real_vjoy,19,B5,False,False,Out5,False,True,real_write_succeeded
buttons_toggle_real_vjoy,19,B6,False,False,Out6,False,True,real_write_succeeded
buttons_toggle_real_vjoy,19,B7,True,True,Out7,True,True,real_write_succeeded
buttons_toggle_real_vjoy,19,B8,False,False,Out8,False,True,real_write_succeeded
buttons_toggle_real_vjoy,19,B9,False,False,Out9,False,True,real_write_succeeded
buttons_toggle_real_vjoy,19,B10,False,False,Out10,False,True,real_write_succeeded
buttons_toggle_real_vjoy,19,B11,False,False,Out11,False,True,real_write_succeeded
buttons_toggle_real_vjoy,19,B12,False,False,Out12,False,True,real_write_succeeded
buttons_toggle_real_vjoy,19,B13,False,False,Out13,False,True,real_write_succeeded
buttons_toggle_real_vjoy,19,B14,False,False,Out14,False,True,real_write_succeeded
buttons_toggle_real_vjoy,19,B15,False,False,Out15,False,True,real_write_succeeded
buttons_toggle_real_vjoy,20,B1,False,False,Out1,False,True,real_write_succeeded
buttons_toggle_real_vjoy,20,B2,False,False,Out2,False,True,real_write_succeeded
buttons_toggle_real_vjoy,20,B3,False,False,Out3,False,True,real_write_succeeded
buttons_toggle_real_vjoy,20,B4,False,False,Out4,False,True,real_write_succeeded
buttons_toggle_real_vjoy,20,B5,False,False,Out5,False,True,real_write_succeeded
buttons_toggle_real_vjoy,20,B6,False,False,Out6,False,True,real_write_succeeded
buttons_toggle_real_vjoy,20,B7,False,False,Out7,False,True,real_write_succeeded
buttons_toggle_real_vjoy,20,B8,False,False,Out8,False,True,real_write_succeeded
buttons_toggle_real_vjoy,20,B9,False,False,Out9,False,True,real_write_succeeded
buttons_toggle_real_vjoy,20,B10,False,False,Out10,False,True,real_write_succeeded
buttons_toggle_real_vjoy,20,B11,False,False,Out11,False,True,real_write_succeeded
buttons_toggle_real_vjoy,20,B12,False,False,Out12,False,True,real_write_succeeded
buttons_toggle_real_vjoy,20,B13,False,False,Out13,False,True,real_write_succeeded
buttons_toggle_real_vjoy,20,B14,False,False,Out14,False,True,real_write_succeeded
buttons_toggle_real_vjoy,20,B15,False,False,Out15,False,True,real_write_succeeded
buttons_toggle_real_vjoy,21,B1,False,False,Out1,False,True,real_write_succeeded
buttons_toggle_real_vjoy,21,B2,False,False,Out2,False,True,real_write_succeeded
buttons_toggle_real_vjoy,21,B3,False,False,Out3,False,True,real_write_succeeded
buttons_toggle_real_vjoy,21,B4,False,False,Out4,False,True,real_write_succeeded
buttons_toggle_real_vjoy,21,B5,False,False,Out5,False,True,real_write_succeeded
buttons_toggle_real_vjoy,21,B6,False,False,Out6,False,True,real_write_succeeded
buttons_toggle_real_vjoy,21,B7,False,False,Out7,False,True,real_write_succeeded
buttons_toggle_real_vjoy,21,B8,False,False,Out8,False,True,real_write_succeeded
buttons_toggle_real_vjoy,21,B9,False,False,Out9,False,True,real_write_succeeded
buttons_toggle_real_vjoy,21,B10,False,False,Out10,False,True,real_write_succeeded
buttons_toggle_real_vjoy,21,B11,False,False,Out11,False,True,real_write_succeeded
buttons_toggle_real_vjoy,21,B12,False,False,Out12,False,True,real_write_succeeded
buttons_toggle_real_vjoy,21,B13,False,False,Out13,False,True,real_write_succeeded
buttons_toggle_real_vjoy,21,B14,False,False,Out14,False,True,real_write_succeeded
buttons_toggle_real_vjoy,21,B15,False,False,Out15,False,True,real_write_succeeded
buttons_toggle_real_vjoy,22,B1,False,False,Out1,False,True,real_write_succeeded
buttons_toggle_real_vjoy,22,B2,False,False,Out2,False,True,real_write_succeeded
buttons_toggle_real_vjoy,22,B3,False,False,Out3,False,True,real_write_succeeded
buttons_toggle_real_vjoy,22,B4,False,False,Out4,False,True,real_write_succeeded
buttons_toggle_real_vjoy,22,B5,False,False,Out5,False,True,real_write_succeeded
buttons_toggle_real_vjoy,22,B6,False,False,Out6,False,True,real_write_succeeded
buttons_toggle_real_vjoy,22,B7,False,False,Out7,False,True,real_write_succeeded
buttons_toggle_real_vjoy,22,B8,True,True,Out8,True,True,real_write_succeeded
buttons_toggle_real_vjoy,22,B9,False,False,Out9,False,True,real_write_succeeded
buttons_toggle_real_vjoy,22,B10,False,False,Out10,False,True,real_write_succeeded
buttons_toggle_real_vjoy,22,B11,False,False,Out11,False,True,real_write_succeeded
buttons_toggle_real_vjoy,22,B12,False,False,Out12,False,True,real_write_succeeded
buttons_toggle_real_vjoy,22,B13,False,False,Out13,False,True,real_write_succeeded
buttons_toggle_real_vjoy,22,B14,False,False,Out14,False,True,real_write_succeeded
buttons_toggle_real_vjoy,22,B15,False,False,Out15,False,True,real_write_succeeded
buttons_toggle_real_vjoy,23,B1,False,False,Out1,False,True,real_write_succeeded
buttons_toggle_real_vjoy,23,B2,False,False,Out2,False,True,real_write_succeeded
buttons_toggle_real_vjoy,23,B3,False,False,Out3,False,True,real_write_succeeded
buttons_toggle_real_vjoy,23,B4,False,False,Out4,False,True,real_write_succeeded
buttons_toggle_real_vjoy,23,B5,False,False,Out5,False,True,real_write_succeeded
buttons_toggle_real_vjoy,23,B6,False,False,Out6,False,True,real_write_succeeded
buttons_toggle_real_vjoy,23,B7,False,False,Out7,False,True,real_write_succeeded
buttons_toggle_real_vjoy,23,B8,False,False,Out8,False,True,real_write_succeeded
buttons_toggle_real_vjoy,23,B9,False,False,Out9,False,True,real_write_succeeded
buttons_toggle_real_vjoy,23,B10,False,False,Out10,False,True,real_write_succeeded
buttons_toggle_real_vjoy,23,B11,False,False,Out11,False,True,real_write_succeeded
buttons_toggle_real_vjoy,23,B12,False,False,Out12,False,True,real_write_succeeded
buttons_toggle_real_vjoy,23,B13,False,False,Out13,False,True,real_write_succeeded
buttons_toggle_real_vjoy,23,B14,False,False,Out14,False,True,real_write_succeeded
buttons_toggle_real_vjoy,23,B15,False,False,Out15,False,True,real_write_succeeded
buttons_toggle_real_vjoy,24,B1,False,False,Out1,False,True,real_write_succeeded
buttons_toggle_real_vjoy,24,B2,False,False,Out2,False,True,real_write_succeeded
buttons_toggle_real_vjoy,24,B3,False,False,Out3,False,True,real_write_succeeded
buttons_toggle_real_vjoy,24,B4,False,False,Out4,False,True,real_write_succeeded
buttons_toggle_real_vjoy,24,B5,False,False,Out5,False,True,real_write_succeeded
buttons_toggle_real_vjoy,24,B6,False,False,Out6,False,True,real_write_succeeded
buttons_toggle_real_vjoy,24,B7,False,False,Out7,False,True,real_write_succeeded
buttons_toggle_real_vjoy,24,B8,False,False,Out8,False,True,real_write_succeeded
buttons_toggle_real_vjoy,24,B9,False,False,Out9,False,True,real_write_succeeded
buttons_toggle_real_vjoy,24,B10,False,False,Out10,False,True,real_write_succeeded
buttons_toggle_real_vjoy,24,B11,False,False,Out11,False,True,real_write_succeeded
buttons_toggle_real_vjoy,24,B12,False,False,Out12,False,True,real_write_succeeded
buttons_toggle_real_vjoy,24,B13,False,False,Out13,False,True,real_write_succeeded
buttons_toggle_real_vjoy,24,B14,False,False,Out14,False,True,real_write_succeeded
buttons_toggle_real_vjoy,24,B15,False,False,Out15,False,True,real_write_succeeded
buttons_toggle_real_vjoy,25,B1,False,False,Out1,False,True,real_write_succeeded
buttons_toggle_real_vjoy,25,B2,False,False,Out2,False,True,real_write_succeeded
buttons_toggle_real_vjoy,25,B3,False,False,Out3,False,True,real_write_succeeded
buttons_toggle_real_vjoy,25,B4,False,False,Out4,False,True,real_write_succeeded
buttons_toggle_real_vjoy,25,B5,False,False,Out5,False,True,real_write_succeeded
buttons_toggle_real_vjoy,25,B6,False,False,Out6,False,True,real_write_succeeded
buttons_toggle_real_vjoy,25,B7,False,False,Out7,False,True,real_write_succeeded
buttons_toggle_real_vjoy,25,B8,False,False,Out8,False,True,real_write_succeeded
buttons_toggle_real_vjoy,25,B9,True,True,Out9,True,True,real_write_succeeded
buttons_toggle_real_vjoy,25,B10,False,False,Out10,False,True,real_write_succeeded
buttons_toggle_real_vjoy,25,B11,False,False,Out11,False,True,real_write_succeeded
buttons_toggle_real_vjoy,25,B12,False,False,Out12,False,True,real_write_succeeded
buttons_toggle_real_vjoy,25,B13,False,False,Out13,False,True,real_write_succeeded
buttons_toggle_real_vjoy,25,B14,False,False,Out14,False,True,real_write_succeeded
buttons_toggle_real_vjoy,25,B15,False,False,Out15,False,True,real_write_succeeded
buttons_toggle_real_vjoy,26,B1,False,False,Out1,False,True,real_write_succeeded
buttons_toggle_real_vjoy,26,B2,False,False,Out2,False,True,real_write_succeeded
buttons_toggle_real_vjoy,26,B3,False,False,Out3,False,True,real_write_succeeded
buttons_toggle_real_vjoy,26,B4,False,False,Out4,False,True,real_write_succeeded
buttons_toggle_real_vjoy,26,B5,False,False,Out5,False,True,real_write_succeeded
buttons_toggle_real_vjoy,26,B6,False,False,Out6,False,True,real_write_succeeded
